record_id,operation_date,depot,shift,operator_id,machine_id,throughput_barrels,temperature_c,maintenance_flag,voltage_count,incident_type
MO-20261107-ELD-N,07/11/2026,Eldoret,Night,OP-E01,ELD-P03,960.7,16.9,0,225,none
MO-20260928-KIS-N,28/09/2026,Kisumu,Night,OP-K02,KSM-P01,974.4,19.8,0,223,none
MO-20260127-MOM-N,27/01/2026,Mombasa,Night,OP-M03,MBA-P03,963.3,33.9,0,221,none
MO-20261028-NAI-N,28/10/2026,Nairobi,Night,OP-N05,NBI-P03,570.4,19.8,1,228,missed_maintenance
MO-20260808-NAI-D,08/08/2026,Nairobi,Day,OP-N01,NBI-P03,734.5,19.2,1,217,missed_maintenance
MO-20261012-KIS-D,12/10/2026,Kisumu,Day,OP-K03,KSM-P01,988.1,22.1,0,230,none
MO-20260524-ELD-N,24/05/2026,Eldoret,Night,OP-E01,ELD-P01,1028.0,19.1,0,225,none
MO-20260620-KIS-N,20/06/2026,Kisumu,Night,OP-K02,KSM-P01,1029.3,26.9,0,222,none
MO-20260515-NAI-N,15/05/2026,Nairobi,Night,OP-N04,NBI-P01,1019.1,25.3,0,219,none
MO-20261003-KIS-N,03/10/2026,Kisumu,Night,OP-K02,KSM-P02,891.3,25.5,0,219,none
MO-20260813-MOM-N,13/08/2026,Mombasa,Night,OP-M01,MBA-P02,940.3,26.6,0,221,none
MO-20260522-KIS-D,22/05/2026,Kisumu,Day,OP-K03,KSM-P03,1027.2,28.8,0,218,none
MO-20260625-ELD-D,25/06/2026,Eldoret,Day,OP-E03,ELD-P03,1033.6,17.9,0,229,none
MO-20260216-MOM-D,16/02/2026,Mombasa,Day,OP-M02,MBA-P01,1098.6,34.2,0,214,none
MO-20260112-MOM-D,12/01/2026,Mombasa,Day,OP-M01,MBA-P01,1125.5,35.5,0,224,none
MO-20260907-NAI-N,07/09/2026,Nairobi,Night,OP-N02,NBI-P03,644.1,21.4,1,224,missed_maintenance
MO-20260914-KIS-N,14/09/2026,Kisumu,Night,OP-K03,KSM-P01,937.8,22.3,0,225,none
MO-20261112-NAI-N,12/11/2026,Nairobi,Night,OP-N03,NBI-P03,565.7,23.3,1,222,missed_maintenance
MO-20260729-MOM-D,29/07/2026,Mombasa,Day,OP-M04,MBA-P03,1091.9,29.1,0,221,none
MO-20260818-KIS-N,18/08/2026,Kisumu,Night,OP-K03,KSM-P02,960.3,23.0,0,218,none
MO-20260715-MOM-N,15/07/2026,Mombasa,Night,OP-M02,MBA-P02,1024.3,27.4,0,226,none
MO-20261024-KIS-N,24/10/2026,Kisumu,Night,OP-K01,KSM-P02,854.2,23.2,0,217,none
MO-20260621-ELD-D,21/06/2026,Eldoret,Day,OP-E03,ELD-P01,948.3,17.1,0,227,none
MO-20260908-ELD-D,08/09/2026,Eldoret,Day,OP-E01,ELD-P01,1047.0,13.0,0,230,none
MO-20261109-KIS-D,09/11/2026,Kisumu,Day,OP-K02,KSM-P02,978.7,22.3,0,223,none
MO-20261210-KIS-D,10/12/2026,Kisumu,Day,OP-K01,KSM-P03,1022.7,28.0,0,205,none
MO-20261106-ELD-N,06/11/2026,Eldoret,Night,OP-E02,ELD-P02,512.7,15.5,0,225,operator_blunder
MO-20260922-MOM-N,22/09/2026,Mombasa,Night,OP-M04,MBA-P02,976.8,24.2,0,223,none
MO-20260829-KIS-N,29/08/2026,Kisumu,Night,OP-K03,KSM-P01,961.1,20.2,0,211,none
MO-20260720-NAI-D,20/07/2026,Nairobi,Day,OP-N04,NBI-P01,1087.7,20.1,0,219,none
MO-20261125-ELD-N,25/11/2026,Eldoret,Night,OP-E02,ELD-P03,904.4,17.8,0,219,none
MO-20260224-KIS-N,24/02/2026,Kisumu,Night,OP-K01,KSM-P01,1085.7,31.9,0,216,none
MO-20260623-KIS-N,23/06/2026,Kisumu,Night,OP-K01,KSM-P03,854.0,26.3,0,217,none
MO-20261209-ELD-D,09/12/2026,Eldoret,Day,OP-E03,ELD-P02,940.2,21.9,0,220,none
MO-20260729-ELD-N,29/07/2026,Eldoret,Night,OP-E01,ELD-P01,922.7,16.1,0,222,none
MO-20260522-NAI-N,22/05/2026,Nairobi,Night,OP-N03,NBI-P03,633.0,28.4,1,224,missed_maintenance
MO-20260814-ELD-N,14/08/2026,Eldoret,Night,OP-E01,ELD-P03,947.4,18.6,0,224,none
MO-20260926-MOM-D,26/09/2026,Mombasa,Day,OP-M03,MBA-P01,1098.7,29.4,0,220,none
MO-20260213-ELD-N,13/02/2026,Eldoret,Night,OP-E03,ELD-P02,914.6,19.7,0,212,none
MO-20261227-KIS-N,27/12/2026,Kisumu,Night,OP-K02,KSM-P02,967.2,26.9,0,221,none
MO-20261215-MOM-N,15/12/2026,Mombasa,Night,OP-M02,MBA-P03,1154.3,31.3,0,221,none
MO-20261017-NAI-D,17/10/2026,Nairobi,Day,OP-N01,NBI-P03,588.7,19.7,1,224,missed_maintenance
MO-20260420-KIS-D,20/04/2026,Kisumu,Day,OP-K01,KSM-P03,1095.8,28.4,0,218,none
MO-20261121-NAI-D,21/11/2026,Nairobi,Day,OP-N05,NBI-P03,635.4,24.5,1,224,missed_maintenance
MO-20260818-MOM-N,18/08/2026,Mombasa,Night,OP-M03,MBA-P02,1004.9,28.0,0,225,none
MO-20260416-MOM-D,16/04/2026,Mombasa,Day,OP-M03,MBA-P01,1085.6,36.4,0,224,none
MO-20260209-KIS-N,09/02/2026,Kisumu,Night,OP-K03,KSM-P02,893.5,31.1,0,227,none
MO-20260207-KIS-N,07/02/2026,Kisumu,Night,OP-K01,KSM-P02,994.9,33.1,0,216,none
MO-20260430-ELD-D,30/04/2026,Eldoret,Day,OP-E01,ELD-P01,993.8,23.7,0,224,none
MO-20260420-ELD-D,20/04/2026,Eldoret,Day,OP-E02,ELD-P02,942.9,21.2,0,218,none
MO-20260227-MOM-N,27/02/2026,Mombasa,Night,OP-M03,MBA-P01,1004.4,31.5,0,226,none
MO-20260626-KIS-N,26/06/2026,Kisumu,Night,OP-K03,KSM-P03,877.1,25.1,0,214,none
MO-20260907-ELD-N,07/09/2026,Eldoret,Night,OP-E03,ELD-P03,810.0,14.8,0,222,none
MO-20261022-MOM-D,22/10/2026,Mombasa,Day,OP-M02,MBA-P03,1112.9,23.4,0,220,none
MO-20260221-MOM-D,21/02/2026,Mombasa,Day,OP-M02,MBA-P01,1106.9,32.2,0,231,none
MO-20260706-ELD-N,06/07/2026,Eldoret,Night,OP-E03,ELD-P03,1001.5,18.4,0,216,none
MO-20260628-KIS-D,28/06/2026,Kisumu,Day,OP-K02,KSM-P01,990.7,27.5,0,227,none
MO-20260825-NAI-D,25/08/2026,Nairobi,Day,OP-N03,NBI-P03,384.3,19.3,1,229,brief_equipment_fault
MO-20260121-KIS-D,21/01/2026,Kisumu,Day,OP-K02,KSM-P02,988.2,29.4,0,224,none
MO-20260718-MOM-N,18/07/2026,Mombasa,Night,OP-M02,MBA-P02,1037.0,28.4,0,219,none
MO-20260515-ELD-N,15/05/2026,Eldoret,Night,OP-E02,ELD-P01,813.3,24.0,0,223,none
MO-20260310-NAI-N,10/03/2026,Nairobi,Night,OP-N01,NBI-P03,628.2,25.4,1,214,missed_maintenance
MO-20261108-ELD-N,08/11/2026,Eldoret,Night,OP-E03,ELD-P02,846.0,13.5,0,217,none
MO-20260406-ELD-N,06/04/2026,Eldoret,Night,OP-E02,ELD-P02,894.8,22.2,0,212,none
MO-20260523-MOM-N,23/05/2026,Mombasa,Night,OP-M03,MBA-P01,948.3,31.0,0,221,none
MO-20261230-ELD-D,30/12/2026,Eldoret,Day,OP-E02,ELD-P01,964.5,18.9,0,231,none
MO-20260310-KIS-N,10/03/2026,Kisumu,Night,OP-K01,KSM-P02,922.6,33.0,0,214,none
MO-20260715-MOM-D,15/07/2026,Mombasa,Day,OP-M01,MBA-P03,1048.3,30.4,0,228,none
MO-20260506-MOM-D,06/05/2026,Mombasa,Day,OP-M02,MBA-P02,1133.0,29.9,0,228,none
MO-20261103-KIS-N,03/11/2026,Kisumu,Night,OP-K01,KSM-P01,915.1,23.9,0,214,none
MO-20260122-NAI-D,22/01/2026,Nairobi,Day,OP-N02,NBI-P01,1070.7,23.3,0,213,none
MO-20260916-NAI-D,16/09/2026,Nairobi,Day,OP-N03,NBI-P03,676.4,21.1,1,228,missed_maintenance
MO-20260209-KIS-D,09/02/2026,Kisumu,Day,OP-K03,KSM-P01,1065.1,28.1,0,228,none
MO-20260302-NAI-N,02/03/2026,Nairobi,Night,OP-N05,NBI-P03,296.5,28.0,1,219,brief_equipment_fault
MO-20260301-ELD-D,01/03/2026,Eldoret,Day,OP-E02,ELD-P02,962.9,21.0,0,214,none
MO-20260609-MOM-N,09/06/2026,Mombasa,Night,OP-M04,MBA-P01,924.5,31.6,0,211,none
MO-20260226-NAI-N,26/02/2026,Nairobi,Night,OP-N04,NBI-P03,625.8,25.5,1,217,missed_maintenance
MO-20261229-NAI-N,29/12/2026,Nairobi,Night,OP-N02,NBI-P03,607.9,24.9,1,224,missed_maintenance
MO-20260328-MOM-D,28/03/2026,Mombasa,Day,OP-M01,MBA-P01,964.0,32.6,0,229,none
MO-20260726-MOM-N,26/07/2026,Mombasa,Night,OP-M02,MBA-P02,1001.7,28.7,0,213,none
MO-20260211-NAI-D,11/02/2026,Nairobi,Day,OP-N04,NBI-P04,1128.1,28.0,0,222,none
MO-20261212-NAI-D,12/12/2026,Nairobi,Day,OP-N04,NBI-P03,594.5,27.1,1,217,missed_maintenance
MO-20260525-ELD-N,25/05/2026,Eldoret,Night,OP-E03,ELD-P02,861.8,20.7,0,217,none
MO-20260404-ELD-D,04/04/2026,Eldoret,Day,OP-E01,ELD-P02,1021.3,22.4,0,216,none
MO-20260911-MOM-D,11/09/2026,Mombasa,Day,OP-M02,MBA-P01,1085.7,25.5,0,229,none
MO-20260803-NAI-D,03/08/2026,Nairobi,Day,OP-N04,NBI-P03,631.0,22.2,1,222,missed_maintenance
MO-20260625-ELD-N,25/06/2026,Eldoret,Night,OP-E03,ELD-P01,894.5,15.4,0,219,none
MO-20260120-ELD-N,20/01/2026,Eldoret,Night,OP-E03,ELD-P02,993.6,23.2,0,207,none
MO-20260605-ELD-D,05/06/2026,Eldoret,Day,OP-E03,ELD-P02,1009.9,23.0,0,229,none
MO-20260208-ELD-N,08/02/2026,Eldoret,Night,OP-E02,ELD-P03,931.1,22.6,0,224,none
MO-20261209-MOM-D,09/12/2026,Mombasa,Day,OP-M02,MBA-P03,1050.4,31.2,0,219,none
MO-20261105-KIS-D,05/11/2026,Kisumu,Day,OP-K03,KSM-P02,1028.7,22.5,0,221,none
MO-20260926-ELD-D,26/09/2026,Eldoret,Day,OP-E02,ELD-P01,986.8,13.8,0,218,none
MO-20260130-ELD-N,30/01/2026,Eldoret,Night,OP-E03,ELD-P03,991.9,23.5,0,231,none
MO-20260531-ELD-D,31/05/2026,Eldoret,Day,OP-E02,ELD-P03,983.3,16.7,0,218,none
MO-20260707-MOM-N,07/07/2026,Mombasa,Night,OP-M03,MBA-P02,1020.0,30.6,0,227,none
MO-20261215-NAI-N,15/12/2026,Nairobi,Night,OP-N02,NBI-P01,1001.6,25.2,0,209,none
MO-20260111-KIS-N,11/01/2026,Kisumu,Night,OP-K02,KSM-P02,945.2,31.5,0,208,none
MO-20260804-ELD-N,04/08/2026,Eldoret,Night,OP-E02,ELD-P02,942.2,13.9,0,213,none
MO-20260711-NAI-D,11/07/2026,Nairobi,Day,OP-N05,NBI-P03,647.7,19.5,1,216,missed_maintenance
MO-20260723-ELD-N,23/07/2026,Eldoret,Night,OP-E03,ELD-P01,1021.4,12.3,0,232,none
MO-20260802-ELD-D,02/08/2026,Eldoret,Day,OP-E01,ELD-P03,1018.5,14.6,0,228,none
MO-20261014-ELD-D,14/10/2026,Eldoret,Day,OP-E02,ELD-P01,938.5,15.3,0,225,none
MO-20260417-KIS-D,17/04/2026,Kisumu,Day,OP-K02,KSM-P02,1047.1,30.3,0,223,none
MO-20261112-KIS-N,12/11/2026,Kisumu,Night,OP-K02,KSM-P01,1013.5,22.1,0,224,none
MO-20260309-NAI-N,09/03/2026,Nairobi,Night,OP-N03,NBI-P03,681.5,25.4,1,222,missed_maintenance
MO-20260712-MOM-D,12/07/2026,Mombasa,Day,OP-M03,MBA-P01,1022.2,29.6,0,228,none
MO-20260325-NAI-N,25/03/2026,Nairobi,Night,OP-N03,NBI-P03,587.1,28.2,1,220,missed_maintenance
MO-20260421-KIS-N,21/04/2026,Kisumu,Night,OP-K01,KSM-P03,863.3,28.8,0,223,none
MO-20260615-KIS-N,15/06/2026,Kisumu,Night,OP-K03,KSM-P01,917.8,31.0,0,227,none
MO-20260122-MOM-N,22/01/2026,Mombasa,Night,OP-M01,MBA-P03,990.3,31.3,0,225,none
MO-20260101-MOM-D,01/01/2026,Mombasa,Day,OP-M04,MBA-P03,1021.6,30.0,0,226,none
MO-20260522-KIS-N,22/05/2026,Kisumu,Night,OP-K01,KSM-P03,1015.2,29.8,0,229,none
MO-20260603-NAI-N,03/06/2026,Nairobi,Night,OP-N02,NBI-P03,630.4,25.1,1,223,missed_maintenance
MO-20261231-MOM-D,31/12/2026,Mombasa,Day,OP-M04,MBA-P01,974.7,30.1,0,218,none
MO-20260919-NAI-D,19/09/2026,Nairobi,Day,OP-N01,NBI-P03,642.5,19.1,1,224,missed_maintenance
MO-20260809-KIS-N,09/08/2026,Kisumu,Night,OP-K03,KSM-P03,987.0,22.9,0,224,none
MO-20260511-NAI-D,11/05/2026,Nairobi,Day,OP-N01,NBI-P03,712.3,25.4,1,219,missed_maintenance
MO-20260323-KIS-D,23/03/2026,Kisumu,Day,OP-K03,KSM-P02,1062.7,31.9,0,219,none
MO-20260322-NAI-N,22/03/2026,Nairobi,Night,OP-N01,NBI-P03,552.6,27.3,1,213,missed_maintenance
MO-20261225-MOM-D,25/12/2026,Mombasa,Day,OP-M02,MBA-P01,1035.7,32.7,0,231,none
MO-20260504-NAI-D,04/05/2026,Nairobi,Day,OP-N05,NBI-P03,633.0,28.8,1,218,missed_maintenance
MO-20260619-NAI-D,19/06/2026,Nairobi,Day,OP-N03,NBI-P04,1089.3,23.7,0,225,none
MO-20260818-NAI-D,18/08/2026,Nairobi,Day,OP-N04,NBI-P03,601.9,21.0,1,219,missed_maintenance
MO-20260401-MOM-N,01/04/2026,Mombasa,Night,OP-M03,MBA-P01,956.7,37.9,0,219,none
MO-20260222-ELD-N,22/02/2026,Eldoret,Night,OP-E02,ELD-P02,1080.7,23.2,0,230,none
MO-20260203-MOM-N,03/02/2026,Mombasa,Night,OP-M02,MBA-P03,985.6,34.8,0,210,none
MO-20261123-NAI-D,23/11/2026,Nairobi,Day,OP-N05,NBI-P03,612.4,22.3,1,224,missed_maintenance
MO-20261010-NAI-N,10/10/2026,Nairobi,Night,OP-N03,NBI-P03,637.2,20.6,1,232,missed_maintenance
MO-20261009-MOM-D,09/10/2026,Mombasa,Day,OP-M02,MBA-P01,917.2,27.7,0,224,none
MO-20260703-MOM-N,03/07/2026,Mombasa,Night,OP-M03,MBA-P01,962.5,30.2,0,229,none
MO-20260119-KIS-D,19/01/2026,Kisumu,Day,OP-K02,KSM-P02,1057.9,29.1,0,219,none
MO-20260723-KIS-D,23/07/2026,Kisumu,Day,OP-K02,KSM-P01,1071.4,27.4,0,232,none
MO-20260608-ELD-N,08/06/2026,Eldoret,Night,OP-E03,ELD-P03,986.6,17.3,0,217,none
MO-20260423-NAI-N,23/04/2026,Nairobi,Night,OP-N01,NBI-P03,654.0,28.5,1,220,missed_maintenance
MO-20261221-ELD-N,21/12/2026,Eldoret,Night,OP-E02,ELD-P01,974.9,20.6,0,224,none
MO-20260519-MOM-D,19/05/2026,Mombasa,Day,OP-M01,MBA-P03,1030.0,33.5,0,224,none
MO-20261004-KIS-N,04/10/2026,Kisumu,Night,OP-K03,KSM-P01,843.6,23.4,0,212,none
MO-20260402-ELD-D,02/04/2026,Eldoret,Day,OP-E01,ELD-P01,1035.4,25.8,0,224,none
MO-20261128-NAI-N,28/11/2026,Nairobi,Night,OP-N03,NBI-P04,1036.5,23.8,0,237,none
MO-20260113-MOM-D,13/01/2026,Mombasa,Day,OP-M04,MBA-P01,1095.5,32.8,0,228,none
MO-20260219-NAI-N,19/02/2026,Nairobi,Night,OP-N02,NBI-P03,808.1,31.5,1,223,missed_maintenance
MO-20260529-KIS-N,29/05/2026,Kisumu,Night,OP-K03,KSM-P01,958.9,28.2,0,219,none
MO-20260607-NAI-N,07/06/2026,Nairobi,Night,OP-N01,NBI-P02,911.2,25.6,0,232,none
MO-20260202-ELD-D,02/02/2026,Eldoret,Day,OP-E03,ELD-P03,903.8,21.8,0,220,none
MO-20260924-KIS-D,24/09/2026,Kisumu,Day,OP-K02,KSM-P03,878.3,24.7,0,217,none
MO-20260306-MOM-D,06/03/2026,Mombasa,Day,OP-M02,MBA-P01,1021.2,32.3,0,222,none
MO-20260901-KIS-N,01/09/2026,Kisumu,Night,OP-K02,KSM-P03,853.2,21.6,0,225,none
MO-20260709-KIS-D,09/07/2026,Kisumu,Day,OP-K03,KSM-P03,1011.7,23.6,0,230,none
MO-20260705-ELD-N,05/07/2026,Eldoret,Night,OP-E02,ELD-P01,869.6,14.3,0,225,none
MO-20260909-ELD-D,09/09/2026,Eldoret,Day,OP-E03,ELD-P02,962.2,18.2,0,224,none
MO-20261225-ELD-D,25/12/2026,Eldoret,Day,OP-E02,ELD-P02,1070.0,21.4,0,220,none
MO-20260821-MOM-D,21/08/2026,Mombasa,Day,OP-M03,MBA-P03,1130.6,28.1,0,222,none
MO-20260918-KIS-D,18/09/2026,Kisumu,Day,OP-K01,KSM-P01,971.0,21.4,0,225,none
MO-20260227-ELD-D,27/02/2026,Eldoret,Day,OP-E03,ELD-P02,939.4,25.4,0,227,none
MO-20260421-NAI-N,21/04/2026,Nairobi,Night,OP-N01,NBI-P03,587.0,27.2,1,219,missed_maintenance
MO-20261125-NAI-N,25/11/2026,Nairobi,Night,OP-N03,NBI-P03,553.6,24.8,1,223,missed_maintenance
MO-20260130-NAI-N,30/01/2026,Nairobi,Night,OP-N03,NBI-P01,967.7,27.8,0,207,none
MO-20261226-MOM-D,26/12/2026,Mombasa,Day,OP-M02,MBA-P03,1010.0,33.0,0,223,none
MO-20260619-KIS-N,19/06/2026,Kisumu,Night,OP-K03,KSM-P03,894.5,24.8,0,224,none
MO-20260613-NAI-D,13/06/2026,Nairobi,Day,OP-N01,NBI-P03,656.7,26.0,1,225,missed_maintenance
MO-20260526-ELD-D,26/05/2026,Eldoret,Day,OP-E03,ELD-P03,1067.1,18.8,0,221,none
MO-20260402-MOM-N,02/04/2026,Mombasa,Night,OP-M03,MBA-P02,1189.6,37.2,0,218,none
MO-20261031-ELD-N,31/10/2026,Eldoret,Night,OP-E02,ELD-P01,1033.7,15.2,0,211,none
MO-20260601-NAI-N,01/06/2026,Nairobi,Night,OP-N02,NBI-P03,608.9,25.7,1,215,missed_maintenance
MO-20260616-ELD-D,16/06/2026,Eldoret,Day,OP-E02,ELD-P02,960.3,17.5,0,230,none
MO-20260119-ELD-N,19/01/2026,Eldoret,Night,OP-E01,ELD-P01,1024.7,24.9,0,223,none
MO-20261006-NAI-D,06/10/2026,Nairobi,Day,OP-N04,NBI-P01,1050.7,17.3,0,226,none
MO-20260510-NAI-N,10/05/2026,Nairobi,Night,OP-N03,NBI-P03,602.2,24.6,1,212,missed_maintenance
MO-20261129-MOM-D,29/11/2026,Mombasa,Day,OP-M02,MBA-P01,1065.9,27.2,0,216,none
MO-20260909-ELD-N,09/09/2026,Eldoret,Night,OP-E02,ELD-P02,858.4,14.2,0,221,none
MO-20261206-KIS-D,06/12/2026,Kisumu,Day,OP-K02,KSM-P01,1034.1,26.1,0,233,none
MO-20260326-KIS-N,26/03/2026,Kisumu,Night,OP-K01,KSM-P01,1013.1,32.2,0,213,none
MO-20260519-ELD-D,19/05/2026,Eldoret,Day,OP-E02,ELD-P02,1086.2,21.5,0,235,none
MO-20261116-MOM-N,16/11/2026,Mombasa,Night,OP-M04,MBA-P01,984.7,27.9,0,212,none
MO-20261225-KIS-D,25/12/2026,Kisumu,Day,OP-K03,KSM-P01,1036.3,29.6,0,226,none
MO-20260905-ELD-D,05/09/2026,Eldoret,Day,OP-E02,ELD-P01,988.1,13.6,0,221,none
MO-20260322-NAI-D,22/03/2026,Nairobi,Day,OP-N01,NBI-P04,1104.9,31.7,0,226,none
MO-20260526-MOM-D,26/05/2026,Mombasa,Day,OP-M03,MBA-P02,1047.8,30.9,0,216,none
MO-20260525-MOM-D,25/05/2026,Mombasa,Day,OP-M04,MBA-P02,984.6,34.2,0,220,none
MO-20260404-NAI-D,04/04/2026,Nairobi,Day,OP-N01,NBI-P03,707.0,27.7,1,237,missed_maintenance
MO-20260611-KIS-D,11/06/2026,Kisumu,Day,,KSM-P01,1101.0,28.5,0,221,none
MO-20260423-KIS-N,23/04/2026,Kisumu,Night,OP-K02,KSM-P03,977.7,30.6,0,214,none
MO-20260224-MOM-N,24/02/2026,Mombasa,Night,OP-M03,MBA-P01,1148.2,38.0,0,218,none
MO-20260826-ELD-N,26/08/2026,Eldoret,Night,OP-E01,ELD-P02,947.5,14.0,0,217,none
MO-20261202-MOM-N,02/12/2026,Mombasa,Night,OP-M01,MBA-P02,1008.0,28.3,0,213,none
MO-20260129-NAI-D,29/01/2026,Nairobi,Day,,NBI-P02,1080.2,30.2,0,221,none
MO-20261227-NAI-D,27/12/2026,Nairobi,Day,OP-N01,NBI-P03,600.1,24.9,1,232,missed_maintenance
MO-20260114-MOM-N,14/01/2026,Mombasa,Night,OP-M02,MBA-P01,1021.5,30.1,0,219,none
MO-20260702-NAI-D,02/07/2026,Nairobi,Day,OP-N01,NBI-P03,642.1,22.9,1,220,missed_maintenance
MO-20260915-NAI-N,15/09/2026,Nairobi,Night,OP-N04,NBI-P03,592.1,19.0,1,223,missed_maintenance
MO-20260723-KIS-N,23/07/2026,Kisumu,Night,OP-K01,KSM-P02,868.0,25.8,0,212,none
MO-20260622-MOM-N,22/06/2026,Mombasa,Night,OP-M02,MBA-P03,921.0,27.5,0,224,none
MO-20260511-NAI-N,11/05/2026,Nairobi,Night,OP-N03,NBI-P03,650.2,24.4,1,214,missed_maintenance
MO-20260217-ELD-N,17/02/2026,Eldoret,Night,OP-E01,ELD-P01,837.1,25.6,0,214,none
MO-20260620-MOM-N,20/06/2026,Mombasa,Night,OP-M01,MBA-P02,1102.4,28.8,0,218,none
MO-20260830-ELD-D,30/08/2026,Eldoret,Day,OP-E02,ELD-P02,901.4,14.5,0,227,none
MO-20261207-ELD-N,07/12/2026,Eldoret,Night,OP-E03,ELD-P02,883.7,17.5,0,220,none
MO-20260615-MOM-D,15/06/2026,Mombasa,Day,OP-M01,MBA-P03,1045.3,32.1,0,224,none
MO-20260421-NAI-D,21/04/2026,Nairobi,Day,OP-N03,NBI-P03,537.2,27.2,1,222,missed_maintenance
MO-20260429-NAI-D,29/04/2026,Nairobi,Day,OP-N02,NBI-P03,650.9,26.1,1,220,missed_maintenance
MO-20260520-MOM-N,20/05/2026,Mombasa,Night,OP-M01,MBA-P02,1010.7,34.5,0,218,none
MO-20260219-KIS-N,19/02/2026,Kisumu,Night,OP-K02,KSM-P02,920.5,31.5,0,221,none
MO-20260217-MOM-N,17/02/2026,Mombasa,Night,OP-M02,MBA-P02,1062.1,36.3,0,220,none
MO-20260919-ELD-N,19/09/2026,Eldoret,Night,OP-E01,ELD-P02,930.3,13.5,0,229,none
MO-20261101-MOM-D,01/11/2026,Mombasa,Day,OP-M02,MBA-P02,1080.9,28.6,0,216,none
MO-20260819-MOM-D,19/08/2026,Mombasa,Day,OP-M03,MBA-P02,1099.6,27.1,0,228,none
MO-20260314-ELD-D,14/03/2026,Eldoret,Day,OP-E01,ELD-P03,954.2,24.2,0,222,none
MO-20261027-KIS-D,27/10/2026,Kisumu,Day,OP-K01,KSM-P02,974.6,23.3,0,224,none
MO-20260712-KIS-N,12/07/2026,Kisumu,Night,OP-K01,KSM-P03,575.4,24.2,0,217,brief_equipment_fault
MO-20260618-MOM-D,18/06/2026,Mombasa,Day,OP-M03,MBA-P03,1092.7,30.3,0,231,none
MO-20261201-NAI-N,01/12/2026,Nairobi,Night,OP-N04,NBI-P01,891.7,22.9,0,211,none
MO-20260105-MOM-D,05/01/2026,Mombasa,Day,OP-M02,MBA-P03,997.1,31.3,0,216,none
MO-20260506-ELD-D,06/05/2026,Eldoret,Day,OP-E02,ELD-P02,1030.4,21.8,0,214,none
MO-20260430-ELD-N,30/04/2026,Eldoret,Night,OP-E03,ELD-P03,918.8,22.8,0,215,none
MO-20260315-MOM-N,15/03/2026,Mombasa,Night,OP-M01,MBA-P03,1086.5,34.2,0,223,none
MO-20260825-KIS-N,25/08/2026,Kisumu,Night,OP-K01,KSM-P03,957.2,20.0,0,226,none
MO-20260716-NAI-N,16/07/2026,Nairobi,Night,OP-N01,NBI-P01,897.5,22.3,0,219,none
MO-20260302-NAI-D,02/03/2026,Nairobi,Day,OP-N05,NBI-P03,667.3,28.9,1,208,missed_maintenance
MO-20260422-KIS-D,22/04/2026,Kisumu,Day,OP-K03,KSM-P03,1037.9,33.8,0,226,none
MO-20260522-MOM-N,22/05/2026,Mombasa,Night,OP-M04,MBA-P01,874.3,34.0,0,224,none
MO-20260809-KIS-D,09/08/2026,Kisumu,Day,OP-K03,KSM-P03,1078.2,23.3,0,230,none
MO-20260719-KIS-N,19/07/2026,Kisumu,Night,OP-K03,KSM-P02,952.6,24.9,0,225,none
MO-20261128-KIS-D,28/11/2026,Kisumu,Day,OP-K03,KSM-P01,1026.4,24.5,0,227,none
MO-20260615-NAI-N,15/06/2026,Nairobi,Night,OP-N02,NBI-P01,929.4,22.2,0,214,none
MO-20260425-KIS-N,25/04/2026,Kisumu,Night,OP-K03,KSM-P03,989.0,32.7,0,221,none
MO-20260925-ELD-D,25/09/2026,Eldoret,Day,OP-E02,ELD-P02,901.3,15.6,0,228,none
MO-20260529-ELD-D,29/05/2026,Eldoret,Day,OP-E03,ELD-P02,977.6,19.3,0,236,none
MO-20260324-ELD-D,24/03/2026,Eldoret,Day,OP-E03,ELD-P02,980.5,26.4,0,235,none
MO-20260503-KIS-N,03/05/2026,Kisumu,Night,OP-K02,KSM-P01,1018.1,30.5,0,224,none
MO-20260607-MOM-N,07/06/2026,Mombasa,Night,OP-M03,MBA-P03,1075.5,30.7,0,222,none
MO-20261028-MOM-N,28/10/2026,Mombasa,Night,OP-M01,MBA-P01,1022.0,28.2,0,213,none
MO-20260206-NAI-N,06/02/2026,Nairobi,Night,OP-N04,NBI-P03,570.9,27.1,1,223,missed_maintenance
MO-20261008-NAI-N,08/10/2026,Nairobi,Night,OP-N03,NBI-P02,997.4,21.2,0,221,none
MO-20260801-ELD-D,01/08/2026,Eldoret,Day,OP-E03,ELD-P03,957.1,14.4,0,228,none
MO-20261106-MOM-D,06/11/2026,Mombasa,Day,OP-M01,MBA-P01,1024.6,24.9,0,225,none
MO-20260612-ELD-N,12/06/2026,Eldoret,Night,OP-E02,ELD-P02,935.8,15.8,0,216,none
MO-20260529-KIS-D,29/05/2026,Kisumu,Day,OP-K03,KSM-P03,1078.1,26.8,0,218,none
MO-20260818-ELD-N,18/08/2026,Eldoret,Night,OP-E01,ELD-P03,901.4,18.1,0,226,none
MO-20260919-MOM-D,19/09/2026,Mombasa,Day,OP-M02,MBA-P02,1118.5,25.1,0,230,none
MO-20260707-ELD-N,07/07/2026,Eldoret,Night,OP-E02,ELD-P01,965.1,15.9,0,220,none
MO-20260809-ELD-N,09/08/2026,Eldoret,Night,OP-E01,ELD-P03,1057.1,15.3,0,215,none
