date,pipeline_id,avg_pressure_psi,max_pressure_psi,flow_rate_gpm
2026-06-30,PL-001,159.14,178.24,601.8
2026-06-28,PL-001,213.95,239.62,848.9
2026-06-29,PL-001,165.55,185.42,661.98
2026-07-01,PL-001,255.95,286.66,632.48
2026-06-29,PL-001,176.61,197.8,1187.25
2026-06-30,PL-001,125.22,140.25,1127.85
2026-07-01,PL-001,136.7,153.1,1016.99
2026-07-01,PL-001,158.94,178.01,808.41
2026-07-01,PL-001,173.78,194.63,960.28
2026-06-25,PL-001,275.51,308.57,1281.54
2026-06-29,PL-001,175.53,196.59,1302.81
2026-07-01,PL-001,243.73,272.98,981.04
2026-06-29,PL-001,260.89,292.2,802.56
2026-06-30,PL-001,145.4,162.85,1377.86
2026-06-29,PL-001,274.06,306.95,801.84
2026-07-01,PL-001,257.89,288.84,938.09
2026-06-28,PL-001,245.85,275.35,600.27
2026-06-26,PL-001,270.58,303.05,809.88
2026-06-29,PL-001,211.2,236.54,1390.95
2026-06-28,PL-001,220.88,247.39,753.81
2026-06-28,PL-001,131.38,147.15,666.12
2026-06-29,PL-001,230.98,258.7,811.35
2026-06-27,PL-001,184.29,206.4,1175.18
2026-07-01,PL-001,211.68,237.08,693.57
2026-06-27,PL-001,220.37,246.81,1374.96
2026-06-29,PL-001,196.35,219.91,1209.92
2026-06-25,PL-001,232.96,260.92,1173.19
2026-06-27,PL-001,167.3,187.38,780.1
2026-06-26,PL-001,162.6,182.11,1031.61
2026-07-01,PL-001,194.25,217.56,605.46
2026-06-29,PL-001,219.7,246.06,629.15
2026-06-29,PL-001,231.37,259.13,1127.44
2026-07-01,PL-001,246.65,276.25,966.76
2026-06-28,PL-001,130.96,146.68,753.44
2026-07-01,PL-001,127.19,142.45,807.35
2026-06-28,PL-001,187.69,210.21,730.5
2026-06-26,PL-001,269.48,301.82,690.67
2026-06-26,PL-001,166.9,186.93,1282.22
2026-06-27,PL-001,201.64,225.84,955.95
2026-06-27,PL-001,131.12,146.85,1117.47
2026-06-28,PL-001,190.23,213.06,836.43
2026-06-26,PL-001,120.29,134.72,647.55
2026-06-30,PL-001,235.31,263.55,1165.09
2026-06-30,PL-001,160.39,179.64,766.4
2026-06-30,PL-001,212.24,237.71,1114.52
2026-06-27,PL-001,207.47,232.37,1065.42
2026-06-28,PL-001,274.23,307.14,645.61
2026-06-26,PL-001,137.76,154.29,1126.28
2026-06-28,PL-001,234.49,262.63,1166.95
2026-06-26,PL-001,256.16,286.9,628.74
2026-06-26,PL-001,214.27,239.98,818.26
2026-06-27,PL-001,196.96,220.6,1117.01
2026-06-30,PL-001,184.65,206.81,1198.55
2026-06-27,PL-001,251.64,281.84,1208.79
2026-06-28,PL-001,156.38,175.15,1389.76
2026-06-27,PL-001,270.14,302.56,1324.33
2026-06-30,PL-001,160.63,179.91,627.1
2026-06-27,PL-001,228.77,256.22,618.13
2026-06-27,PL-001,237.86,266.4,1072.43
2026-06-28,PL-001,232.56,260.47,1129.22
2026-06-30,PL-001,144.58,161.93,1132.68
2026-06-27,PL-001,213.35,238.95,1015.46
2026-06-25,PL-001,225.25,252.28,638.42
2026-07-01,PL-001,232.24,260.11,926.89
2026-06-28,PL-001,138.32,154.92,1128.6
2026-06-25,PL-001,231.17,258.91,1354.12
2026-06-26,PL-001,272.53,305.23,723.97
2026-06-25,PL-001,143.22,160.41,1205.73
2026-06-27,PL-001,129.75,145.32,803.0
2026-06-30,PL-001,123.06,137.83,969.29
2026-06-25,PL-001,161.07,180.4,641.36
2026-06-26,PL-001,274.91,307.9,1137.16
2026-06-27,PL-001,134.42,150.55,1388.53
2026-06-28,PL-001,179.74,201.31,806.26
2026-06-25,PL-001,199.07,222.96,730.51
2026-06-30,PL-001,123.09,137.86,1258.4
2026-06-28,PL-001,264.96,296.76,962.59
2026-06-26,PL-001,152.68,171.0,1262.63
2026-06-28,PL-001,225.89,253.0,869.06
2026-06-26,PL-001,232.12,259.97,1223.91
2026-06-28,PL-001,164.09,183.78,888.11
2026-06-25,PL-001,255.99,286.71,759.38
2026-06-26,PL-001,224.19,251.09,1276.77
2026-06-25,PL-001,181.41,203.18,1332.11
2026-06-25,PL-001,163.85,183.51,1185.19
2026-06-30,PL-001,174.99,195.99,674.71
2026-06-30,PL-001,222.97,249.73,918.22
2026-06-27,PL-001,147.13,164.79,1135.68
2026-06-27,PL-001,265.74,297.63,1134.45
2026-06-30,PL-001,248.8,278.66,841.35
2026-07-01,PL-001,148.1,165.87,616.35
2026-06-30,PL-001,164.81,184.59,1294.07
2026-07-01,PL-001,234.44,262.57,981.33
2026-07-01,PL-001,141.95,158.98,1369.53
2026-06-29,PL-001,186.78,209.19,721.83
2026-06-30,PL-001,278.03,311.39,635.21
2026-06-26,PL-001,129.04,144.52,995.69
2026-06-26,PL-001,161.97,181.41,755.84
2026-06-27,PL-001,244.79,274.16,865.69
2026-06-26,PL-001,152.6,170.91,863.28
2026-06-30,PL-001,203.93,228.4,1396.78
2026-06-26,PL-001,170.04,190.44,890.55
2026-06-29,PL-001,203.97,228.45,953.12
2026-06-27,PL-001,209.66,234.82,1199.54
2026-07-01,PL-001,174.24,195.15,1203.17
2026-06-26,PL-001,142.29,159.36,1132.99
2026-06-29,PL-001,198.73,222.58,857.0
2026-06-25,PL-001,248.91,278.78,695.29
2026-06-28,PL-001,156.45,175.22,1130.8
2026-06-30,PL-001,171.8,192.42,1394.45
2026-06-25,PL-001,141.64,158.64,789.53
2026-06-27,PL-001,174.27,195.18,1263.89
2026-06-29,PL-001,181.25,203.0,889.58
2026-06-30,PL-001,198.46,222.28,675.61
2026-06-25,PL-001,142.82,159.96,1176.04
2026-07-01,PL-001,192.07,215.12,1222.13
2026-06-30,PL-001,175.44,196.49,743.46
2026-06-28,PL-001,138.66,155.3,840.52
2026-06-29,PL-001,165.94,185.85,967.83
2026-06-25,PL-001,234.44,262.57,1041.28
2026-07-01,PL-001,146.89,164.52,1213.69
2026-06-27,PL-001,135.08,151.29,1246.99
2026-06-25,PL-001,273.54,306.36,660.15
2026-06-28,PL-001,153.66,172.1,957.07
2026-06-25,PL-001,234.63,262.79,864.94
2026-06-30,PL-001,219.19,245.49,1200.08
2026-06-27,PL-001,232.13,259.99,1021.22
2026-07-01,PL-001,262.88,294.43,756.99
2026-06-29,PL-001,270.45,302.9,885.41
2026-06-29,PL-001,167.61,187.72,864.78
2026-07-01,PL-001,174.38,195.31,1228.94
2026-06-29,PL-001,199.48,223.42,950.41
2026-06-30,PL-001,270.42,302.87,863.39
2026-06-29,PL-001,181.25,203.0,790.42
2026-06-25,PL-001,276.39,309.56,1022.06
2026-06-26,PL-001,266.15,298.09,947.02
2026-06-29,PL-001,129.58,145.13,1086.83
2026-07-01,PL-001,169.68,190.04,1321.7
2026-07-01,PL-001,181.14,202.88,1209.05
2026-06-25,PL-001,131.39,147.16,928.13
2026-06-28,PL-001,193.21,216.4,1237.93
2026-06-27,PL-001,202.14,226.4,1305.57
2026-07-01,PL-001,161.04,180.36,663.52
2026-06-28,PL-001,169.19,189.49,1302.0
2026-06-28,PL-001,276.63,309.83,1014.68
2026-06-25,PL-001,224.5,251.44,1297.23
2026-06-29,PL-001,126.18,141.32,1186.69
2026-06-27,PL-001,241.35,270.31,829.24
2026-06-28,PL-001,143.59,160.82,726.74
2026-06-25,PL-001,123.21,138.0,1308.47
2026-06-29,PL-001,136.6,152.99,680.43
2026-06-28,PL-001,219.68,246.04,1359.12
2026-06-25,PL-001,163.1,182.67,1042.43
2026-06-26,PL-001,203.23,227.62,1068.71
2026-06-30,PL-001,15000.0,16800.0,1398.68
2026-06-29,PL-001,218.16,244.34,791.31
2026-06-30,PL-001,235.95,264.26,1288.91
2026-06-30,PL-001,194.55,217.9,885.96
2026-06-26,PL-001,186.65,209.05,1392.54
2026-06-26,PL-001,233.39,261.4,1097.01
2026-06-25,PL-001,166.79,186.8,797.09
2026-06-28,PL-001,124.07,138.96,1312.63
2026-06-29,PL-001,257.66,288.58,1071.33
2026-06-28,PL-001,213.35,238.95,1246.05
2026-06-28,PL-001,198.5,222.32,620.38
2026-06-25,PL-001,189.4,212.13,1022.59
2026-06-28,PL-001,197.89,221.64,656.08
2026-06-28,PL-001,124.07,138.96,882.73
2026-06-28,PL-001,248.47,278.29,960.38
2026-07-01,PL-001,128.62,144.05,863.04
2026-06-25,PL-001,211.36,236.72,1031.68
2026-06-26,PL-001,279.82,313.4,901.22
2026-06-29,PL-001,168.61,188.84,1226.63
2026-06-28,PL-001,162.73,182.26,644.92
2026-06-28,PL-001,236.54,264.92,1214.54
2026-06-30,PL-001,131.04,146.76,984.47
2026-06-29,PL-001,238.33,266.93,1330.7
2026-06-27,PL-001,131.22,146.97,0.0
2026-06-29,PL-001,262.53,294.03,931.13
2026-06-27,PL-001,252.91,283.26,1034.47
2026-06-26,PL-001,227.84,255.18,918.72
2026-06-28,PL-001,125.38,140.43,1020.43
2026-06-27,PL-001,261.47,292.85,878.85
2026-06-26,PL-001,229.24,256.75,955.2
2026-06-30,PL-001,129.55,145.1,1191.17
2026-06-25,PL-001,252.08,282.33,1093.1
2026-06-27,PL-001,190.52,213.38,1235.01
2026-06-29,PL-001,203.91,228.38,1035.12
2026-06-28,PL-001,238.02,266.58,1041.76
2026-06-29,PL-001,138.82,155.48,1260.66
2026-06-25,PL-001,243.45,272.66,964.0
2026-07-01,PL-001,153.41,171.82,912.32
2026-07-01,PL-001,184.57,206.72,966.98
2026-06-25,PL-001,175.93,197.04,1354.12
2026-06-27,PL-001,162.54,182.04,639.0
2026-06-25,PL-001,254.17,284.67,775.12
2026-06-28,PL-001,198.2,221.98,1108.72
2026-06-26,PL-001,147.5,165.2,1206.89
2026-07-01,PL-001,266.11,298.04,772.41
2026-06-29,PL-001,173.83,194.69,1135.87
2026-06-25,PL-001,233.25,261.24,1353.44
2026-06-28,PL-001,274.58,307.53,775.82
2026-06-25,PL-001,213.86,239.52,622.55
2026-06-28,PL-001,220.03,246.43,1016.69
2026-06-28,PL-001,196.57,220.16,1392.57
2026-06-30,PL-001,147.59,165.3,1065.27
2026-06-30,PL-001,190.4,213.25,1269.31
2026-07-01,PL-001,247.3,276.98,819.51
2026-06-27,PL-001,188.5,211.12,1258.78
2026-06-25,PL-001,155.53,174.19,730.63
2026-06-30,PL-001,190.7,213.58,1351.39
2026-06-28,PL-001,15000.0,16800.0,1228.37
2026-06-27,PL-001,207.43,232.32,768.61
2026-06-29,PL-001,255.6,286.27,1306.45
2026-06-30,PL-001,204.79,229.36,1393.81
2026-06-29,PL-001,-50.0,-56.0,926.02
2026-06-27,PL-001,155.88,174.59,752.03
2026-06-29,PL-001,127.77,143.1,687.34
2026-06-26,PL-001,185.06,207.27,923.61
2026-06-26,PL-001,239.06,267.75,1332.8
2026-06-26,PL-001,206.97,231.81,777.96
2026-07-01,PL-001,123.01,137.77,1084.47
2026-06-28,PL-001,142.52,159.62,602.63
2026-06-26,PL-001,135.19,151.41,1383.85
2026-06-27,PL-001,205.64,230.32,1333.41
2026-06-26,PL-001,198.4,222.21,1162.2
2026-06-27,PL-001,253.46,283.88,1084.37
2026-06-25,PL-001,227.4,254.69,1289.43
2026-06-26,PL-001,149.54,167.48,871.14
2026-06-30,PL-001,274.91,307.9,1203.92
2026-06-29,PL-001,273.87,306.73,873.39
2026-06-26,PL-001,236.43,264.8,971.79
2026-06-25,PL-001,236.24,264.59,1302.57
2026-06-27,PL-001,127.65,142.97,973.19
2026-07-01,PL-001,189.55,212.3,1234.67
2026-06-30,PL-001,214.1,239.79,900.3
2026-06-27,PL-001,144.49,161.83,1366.86
2026-06-27,PL-001,205.58,230.25,1257.03
2026-06-30,PL-001,211.42,236.79,1099.23
2026-06-28,PL-001,243.2,272.38,1085.11
2026-06-29,PL-001,173.29,194.08,1259.58
2026-07-01,PL-001,261.46,292.84,1166.29
2026-06-30,PL-001,194.69,218.05,1181.31
2026-06-30,PL-001,124.98,139.98,1255.88
2026-06-28,PL-001,132.62,148.53,768.2
2026-06-26,PL-001,238.21,266.8,1347.62
2026-06-28,PL-001,225.82,252.92,659.44
2026-06-28,PL-001,227.25,254.52,664.17
2026-06-28,PL-001,168.41,188.62,1357.12
2026-06-25,PL-001,264.23,295.94,707.87
2026-06-26,PL-001,140.27,157.1,1195.44
2026-06-30,PL-001,209.34,234.46,1306.14
2026-06-30,PL-001,245.38,274.83,1050.97
2026-06-25,PL-001,132.91,148.86,773.94
2026-06-28,PL-001,205.91,230.62,755.94
2026-07-01,PL-001,269.76,302.13,1032.42
2026-06-28,PL-001,196.67,220.27,1358.59
2026-06-29,PL-001,178.88,200.35,1252.19
2026-07-01,PL-001,137.04,153.48,1354.3
2026-06-27,PL-001,186.73,209.14,1268.63
2026-06-26,PL-001,141.88,158.91,1248.34
2026-06-27,PL-001,202.11,226.36,832.56
2026-06-28,PL-001,268.79,301.04,1243.03
2026-06-27,PL-001,219.99,246.39,1248.31
2026-06-29,PL-001,126.72,141.93,889.15
2026-06-28,PL-001,186.94,209.37,1168.54
2026-06-25,PL-001,219.57,245.92,642.52
2026-06-30,PL-001,231.45,259.22,622.78
2026-06-30,PL-001,198.46,222.28,1286.55
2026-06-30,PL-001,201.61,225.8,963.3
2026-06-26,PL-001,228.34,255.74,1378.78
2026-06-26,PL-001,138.48,155.1,708.59
2026-07-01,PL-001,122.54,137.24,921.21
2026-06-27,PL-001,224.63,251.59,768.71
2026-06-28,PL-001,197.83,221.57,1324.37
2026-06-29,PL-001,279.5,313.04,1104.65
2026-06-27,PL-001,279.92,313.51,710.38
2026-06-28,PL-001,161.23,180.58,1383.84
2026-07-01,PL-001,211.66,237.06,1053.4
2026-06-26,PL-001,205.23,229.86,1371.89
2026-06-27,PL-001,206.09,230.82,758.15
2026-06-27,PL-001,205.48,230.14,811.61
2026-07-01,PL-001,233.19,261.17,1083.5
2026-06-27,PL-001,183.64,205.68,1231.0
2026-06-27,PL-001,222.77,249.5,668.02
2026-06-29,PL-001,210.71,236.0,857.74
2026-06-25,PL-001,123.87,138.73,751.91
2026-06-26,PL-001,121.66,136.26,1330.21
2026-06-26,PL-001,221.83,248.45,988.78
2026-07-01,PL-001,147.04,164.68,801.23
2026-06-29,PL-001,266.73,298.74,872.44
2026-06-25,PL-001,263.04,294.6,764.07
2026-06-28,PL-001,258.68,289.72,1002.64
2026-06-28,PL-001,252.45,282.74,1138.29
2026-06-26,PL-001,278.56,311.99,1079.39
2026-07-01,PL-001,229.77,257.34,1330.68
2026-06-25,PL-001,251.37,281.53,885.41
2026-07-01,PL-001,134.04,150.12,869.63
2026-06-28,PL-001,163.24,182.83,1132.52
2026-06-28,PL-001,123.55,138.38,1286.6
2026-06-25,PL-001,179.89,201.48,890.35
2026-06-27,PL-001,141.88,158.91,1129.23
2026-06-26,PL-001,228.67,256.11,1112.0
2026-06-25,PL-001,249.27,279.18,1058.22
2026-06-30,PL-001,184.52,206.66,680.73
2026-06-27,PL-001,218.34,244.54,1199.35
2026-06-26,PL-001,268.6,300.83,716.55
2026-06-30,PL-001,122.12,136.77,1104.74
2026-06-29,PL-001,175.39,196.44,821.57
2026-06-26,PL-001,122.98,137.74,640.93
2026-06-25,PL-001,196.8,220.42,882.02
2026-06-29,PL-001,216.02,241.94,655.07
2026-06-29,PL-001,246.88,276.51,1158.78
2026-06-26,PL-001,185.0,207.2,883.94
2026-06-25,PL-001,160.58,179.85,1022.36
2026-06-30,PL-001,158.85,177.91,1051.5
2026-06-25,PL-001,187.45,209.94,1281.64
2026-06-30,PL-001,278.08,311.45,972.76
2026-06-30,PL-001,131.5,147.28,938.45
2026-06-29,PL-001,228.82,256.28,926.74
2026-06-29,PL-001,240.34,269.18,1123.49
2026-06-26,PL-001,121.99,136.63,1344.65
2026-07-01,PL-001,255.1,285.71,1074.88
2026-06-26,PL-001,246.98,276.62,1191.28
2026-06-30,PL-001,264.11,295.8,725.22
2026-06-26,PL-001,179.62,201.17,1384.8
2026-06-29,PL-001,120.57,135.04,985.16
2026-06-28,PL-001,156.11,174.84,1115.88
2026-06-30,PL-001,162.77,182.3,1129.07
2026-06-30,PL-001,170.93,191.44,1156.04
2026-06-25,PL-001,244.24,273.55,916.46
2026-06-25,PL-001,230.94,258.65,711.44
2026-06-30,PL-001,123.02,137.78,1052.02
2026-06-29,PL-001,146.49,164.07,957.65
2026-06-28,PL-001,159.75,178.92,634.98
2026-06-28,PL-001,133.18,149.16,724.41
2026-06-29,PL-001,272.03,304.67,986.21
2026-06-30,PL-001,181.17,202.91,984.23
2026-06-26,PL-001,272.42,305.11,1019.78
2026-06-26,PL-001,172.49,193.19,953.9
2026-06-27,PL-001,247.95,277.7,940.63
2026-06-28,PL-001,153.11,171.48,898.89
2026-06-29,PL-001,253.2,283.58,1377.84
2026-06-25,PL-001,278.51,311.93,1063.3
2026-06-28,PL-001,160.41,179.66,693.36
2026-06-27,PL-001,183.89,205.96,814.3
2026-06-28,PL-001,140.94,157.85,970.94
2026-06-25,PL-001,260.79,292.08,1339.42
2026-06-30,PL-001,249.1,278.99,1006.04
2026-06-29,PL-001,248.97,278.85,1016.25
2026-07-01,PL-001,198.67,222.51,983.59
2026-06-29,PL-001,263.56,295.19,941.39
2026-06-30,PL-001,277.07,310.32,992.37
2026-06-29,PL-001,238.98,267.66,1285.14
2026-06-28,PL-001,259.26,290.37,898.66
2026-07-01,PL-001,237.5,266.0,1275.69
2026-07-01,PL-001,227.84,255.18,1042.94
2026-06-29,PL-001,127.97,143.33,1233.79
2026-06-26,PL-001,241.42,270.39,904.37
2026-06-26,PL-001,195.46,218.92,1356.11
2026-06-26,PL-001,165.54,185.4,838.36
2026-06-26,PL-001,263.81,295.47,628.79
2026-06-28,PL-001,182.36,204.24,1320.96
2026-06-28,PL-001,9999.0,11198.88,1272.67
2026-06-30,PL-001,183.24,205.23,1168.35
2026-06-30,PL-001,191.22,214.17,1018.45
2026-06-25,PL-001,164.2,183.9,1249.71
2026-06-29,PL-001,187.13,209.59,646.36
2026-06-29,PL-001,128.89,144.36,1331.61
2026-06-25,PL-001,240.6,269.47,1125.64
2026-06-30,PL-001,170.71,191.2,1050.49
2026-06-26,PL-001,219.74,246.11,756.52
2026-06-27,PL-001,277.47,310.77,1218.21
2026-06-29,PL-001,226.75,253.96,1209.24
2026-06-27,PL-001,253.77,284.22,989.58
2026-06-26,PL-001,177.06,198.31,812.4
2026-06-28,PL-001,228.9,256.37,780.26
2026-06-26,PL-001,191.55,214.54,632.09
2026-06-25,PL-001,159.94,179.13,1397.02
2026-06-30,PL-001,150.55,168.62,1144.8
2026-07-01,PL-001,263.7,295.34,1211.95
2026-06-27,PL-001,138.94,155.61,659.16
2026-06-26,PL-001,137.31,153.79,902.24
2026-07-01,PL-001,192.71,215.84,1158.88
2026-06-28,PL-001,227.71,255.04,1058.94
2026-07-01,PL-001,120.97,135.49,620.56
2026-06-29,PL-001,168.38,188.59,742.9
2026-06-26,PL-001,277.18,310.44,1254.49
2026-06-27,PL-001,259.61,290.76,1389.02
2026-06-25,PL-001,148.17,165.95,1254.9
2026-06-28,PL-001,125.29,140.32,1318.87
2026-07-01,PL-001,138.54,155.16,683.53
2026-06-25,PL-001,185.26,207.49,727.14
2026-06-27,PL-001,170.3,190.74,600.23
2026-06-25,PL-001,219.03,245.31,1205.39
2026-06-27,PL-001,124.46,139.4,727.09
2026-07-01,PL-001,131.67,147.47,928.3
2026-06-25,PL-001,128.82,144.28,1165.73
2026-06-28,PL-001,227.5,254.8,1133.46
2026-06-28,PL-001,212.77,238.3,744.69
2026-06-27,PL-001,259.5,290.64,1358.87
2026-07-01,PL-001,132.85,148.79,1266.17
2026-06-29,PL-001,208.45,233.46,1215.97
2026-07-01,PL-001,218.99,245.27,1103.22
2026-06-27,PL-001,228.68,256.12,929.99
2026-06-27,PL-001,241.71,270.72,1308.72
2026-06-29,PL-001,153.8,172.26,1182.25
2026-06-25,PL-001,250.46,280.52,1284.91
2026-06-28,PL-001,248.13,277.91,889.3
2026-06-29,PL-001,172.21,192.88,1372.78
2026-06-29,PL-001,249.78,279.75,1101.58
2026-06-25,PL-001,202.01,226.25,1337.23
2026-06-26,PL-001,188.88,211.55,891.06
2026-06-25,PL-001,228.76,256.21,628.5
2026-06-25,PL-001,212.77,238.3,1241.92
2026-06-29,PL-001,233.6,261.63,1179.19
2026-06-29,PL-001,210.21,235.44,1293.73
2026-06-28,PL-001,242.75,271.88,1356.43
2026-06-26,PL-001,223.04,249.8,1034.52
2026-06-27,PL-001,120.6,135.07,959.63
2026-06-27,PL-001,220.41,246.86,1034.33
2026-06-27,PL-001,139.25,155.96,1203.48
2026-07-01,PL-001,134.07,150.16,1104.5
2026-06-30,PL-001,214.63,240.39,726.28
2026-06-30,PL-001,194.04,217.32,1027.17
2026-06-25,PL-001,125.63,140.71,1365.79
2026-06-29,PL-001,143.18,160.36,0.0
2026-06-30,PL-001,251.37,281.53,1346.53
2026-06-28,PL-001,197.61,221.32,1277.44
2026-06-27,PL-001,255.43,286.08,1235.6
2026-06-25,PL-001,178.04,199.4,694.25
2026-06-25,PL-001,191.16,214.1,1356.52
2026-06-28,PL-001,270.66,303.14,1081.0
2026-06-29,PL-001,192.28,215.35,897.62
2026-06-29,PL-001,149.4,167.33,1383.91
2026-06-29,PL-001,120.51,134.97,966.92
2026-06-27,PL-001,198.96,222.84,1370.32
2026-06-27,PL-001,150.73,168.82,1285.07
2026-06-30,PL-001,252.97,283.33,681.98
2026-06-26,PL-001,247.02,276.66,662.81
2026-06-25,PL-001,255.35,285.99,1364.33
2026-07-01,PL-001,188.66,211.3,1010.88
2026-06-26,PL-001,227.56,254.87,1061.7
2026-06-28,PL-001,251.56,281.75,682.52
2026-06-28,PL-001,161.03,180.35,1258.71
2026-06-30,PL-001,211.5,236.88,1223.21
2026-06-26,PL-001,140.41,157.26,787.26
2026-06-25,PL-001,128.67,144.11,1093.03
2026-06-30,PL-001,194.42,217.75,907.93
2026-06-30,PL-001,191.89,214.92,1058.12
2026-06-30,PL-001,148.56,166.39,1136.88
2026-06-26,PL-001,171.88,192.51,620.39
2026-06-30,PL-001,131.36,147.12,1047.48
2026-06-30,PL-001,167.51,187.61,848.63
2026-06-30,PL-001,15000.0,16800.0,992.24
2026-07-01,PL-001,150.23,168.26,742.31
2026-07-01,PL-001,251.54,281.72,1228.91
2026-06-29,PL-001,249.99,279.99,884.89
2026-06-28,PL-001,226.48,253.66,1322.44
2026-06-30,PL-001,273.56,306.39,1317.46
2026-06-30,PL-001,130.38,146.03,859.2
2026-06-30,PL-001,180.5,202.16,687.29
2026-07-01,PL-001,241.97,271.01,817.6
2026-06-26,PL-001,268.98,301.26,623.73
2026-06-30,PL-001,121.29,135.84,736.39
2026-06-29,PL-001,248.07,277.84,1085.6
2026-06-27,PL-001,255.25,285.88,1078.79
2026-07-01,PL-001,278.94,312.41,895.0
2026-06-28,PL-001,223.78,250.63,1106.11
2026-07-01,PL-001,172.95,193.7,1062.06
2026-06-25,PL-001,135.21,151.44,1197.64
2026-06-27,PL-001,164.57,184.32,1292.71
2026-06-29,PL-001,190.34,213.18,1324.43
2026-06-28,PL-001,236.12,264.45,1140.41
2026-06-28,PL-001,186.69,209.09,1316.74
2026-06-26,PL-001,226.42,253.59,1287.76
2026-06-30,PL-001,233.1,261.07,1126.21
2026-06-29,PL-001,235.05,263.26,733.21
2026-06-29,PL-001,123.39,138.2,1207.17
2026-06-30,PL-001,146.02,163.54,715.7
2026-06-26,PL-001,275.13,308.15,1029.26
2026-07-01,PL-001,165.71,185.6,1258.94
2026-06-30,PL-001,127.58,142.89,1306.18
2026-06-27,PL-001,243.76,273.01,987.63
2026-06-25,PL-001,135.04,151.24,0.0
2026-06-27,PL-001,205.04,229.64,693.07
2026-06-26,PL-001,197.62,221.33,1033.52
2026-06-26,PL-001,257.64,288.56,687.41
2026-06-26,PL-001,175.27,196.3,1237.45
2026-07-01,PL-001,130.92,146.63,839.97
2026-06-30,PL-001,161.69,181.09,1250.9
2026-06-27,PL-001,246.93,276.56,814.66
2026-07-01,PL-001,263.29,294.88,959.24
2026-06-30,PL-001,138.74,155.39,733.37
2026-06-29,PL-001,177.65,198.97,669.07
2026-06-25,PL-001,244.05,273.34,1139.33
2026-06-28,PL-001,245.96,275.48,879.84
2026-07-01,PL-001,254.04,284.52,1215.39
2026-06-29,PL-001,163.96,183.64,955.84
2026-06-30,PL-001,158.02,176.98,1109.42
2026-06-30,PL-001,207.17,232.03,656.36
2026-06-30,PL-001,201.02,225.14,1083.21
2026-06-29,PL-001,156.4,175.17,943.79
2026-06-30,PL-001,255.61,286.28,1361.13
2026-07-01,PL-001,156.23,174.98,728.84
2026-06-29,PL-001,263.12,294.69,1289.31
2026-06-27,PL-001,149.66,167.62,856.78
2026-06-25,PL-001,258.82,289.88,716.03
2026-06-26,PL-001,213.06,238.63,1144.14
2026-06-26,PL-001,137.25,153.72,1275.91
2026-06-27,PL-001,0.0,0.0,945.43
2026-06-28,PL-001,167.18,187.24,965.05
2026-06-25,PL-001,157.01,175.85,1252.55
2026-06-28,PL-001,270.28,302.71,940.92
2026-06-29,PL-001,262.54,294.04,885.63
2026-06-29,PL-001,239.32,268.04,754.53
2026-07-01,PL-001,262.69,294.21,887.07
2026-06-25,PL-001,165.89,185.8,1051.02
2026-06-25,PL-001,163.47,183.09,607.64
2026-06-29,PL-001,277.73,311.06,1215.68
2026-06-29,PL-001,161.45,180.82,1071.55
2026-07-01,PL-001,246.89,276.52,693.22
2026-06-25,PL-001,279.61,313.16,1075.94
2026-06-30,PL-001,185.58,207.85,961.11
2026-06-28,PL-001,246.67,276.27,853.34
2026-06-26,PL-001,189.81,212.59,948.97
2026-06-26,PL-001,209.78,234.95,1184.89
2026-06-28,PL-001,239.88,268.67,1147.08
2026-06-28,PL-001,164.02,183.7,1128.05
2026-06-25,PL-001,184.78,206.95,1255.83
2026-06-30,PL-001,134.95,151.14,1268.32
2026-06-25,PL-001,216.66,242.66,1362.66
2026-06-25,PL-001,201.97,226.21,1338.26
2026-06-27,PL-001,127.22,142.49,950.57
2026-06-30,PL-001,230.51,258.17,656.42
2026-06-25,PL-001,269.73,302.1,688.59
2026-06-25,PL-001,231.71,259.52,1386.82
2026-06-28,PL-001,215.96,241.88,814.62
2026-07-01,PL-001,224.33,251.25,1304.93
2026-06-28,PL-001,195.35,218.79,1240.54
2026-06-30,PL-001,140.45,157.3,947.36
2026-06-25,PL-001,253.16,283.54,632.54
2026-06-26,PL-001,146.56,164.15,736.63
2026-07-01,PL-001,123.86,138.72,701.17
2026-06-25,PL-001,185.18,207.4,709.54
2026-06-25,PL-001,198.1,221.87,1182.32
2026-06-26,PL-001,181.03,202.75,915.98
2026-06-25,PL-001,209.08,234.17,819.22
2026-07-01,PL-001,131.9,147.73,1319.75
2026-06-25,PL-001,142.43,159.52,849.01
2026-06-28,PL-001,0.0,0.0,838.9
2026-06-30,PL-001,121.66,136.26,732.72
2026-06-27,PL-001,200.23,224.26,930.45
2026-06-25,PL-001,211.78,237.19,1032.8
2026-06-28,PL-001,155.0,173.6,604.91
2026-06-30,PL-001,215.7,241.58,1059.54
2026-06-28,PL-001,191.46,214.44,1093.78
2026-06-30,PL-001,252.22,282.49,915.24
2026-06-25,PL-001,168.22,188.41,1076.06
2026-07-01,PL-001,124.98,139.98,1270.83
2026-06-25,PL-001,209.84,235.02,671.34
2026-06-25,PL-001,243.04,272.2,1154.82
2026-06-27,PL-001,198.47,222.29,1231.98
2026-06-29,PL-001,224.24,251.15,1380.17
2026-06-28,PL-001,212.04,237.48,793.34
2026-06-26,PL-001,268.96,301.24,987.31
2026-06-27,PL-001,191.17,214.11,999.6
2026-06-25,PL-001,140.58,157.45,1033.95
